Incident ID,Incident Number,Incident Category
1,180963558,Missing Person
2,180919498,Assault
1,180931981,Offences Against The Family And Children
1,180936044,Motor Vehicle Theft
1,180950044,Fraud
1,186284306,Larceny Theft
1,180923728,Miscellaneous Investigation
1,180931630,Lost Property
1,180942295,Motor Vehicle Theft
1,180913547,Larceny Theft
2,180978751,Other Miscellaneous
1,186281512,Larceny Theft
1,180937268,Other Miscellaneous
1,180942336,Larceny Theft
1,180931890,Warrant
2,180915123,Robbery
1,180931555,Motor Vehicle Theft
1,180956917,Miscellaneous Investigation
1,186286807,Larceny Theft
1,186298103,Malicious Mischief
1,180982893,Non-Criminal
2,180913280,Missing Person
1,180952090,Assault
1,180937393,Larceny Theft
1,186283740,Larceny Theft
1,186297246,Malicious Mischief
2,180925649,Assault
1,180936947,Robbery
1,180976551,Missing Person
1,180978648,Other Miscellaneous
1,190024485,Embezzlement
1,186294004,Larceny Theft
1,180916002,Drug Offense
1,190072092,Motor Vehicle Theft
1,180940807,Non-Criminal
1,180920978,Non-Criminal
1,180939098,Sex Offense
1,180943306,Larceny Theft
1,180940186,Non-Criminal
1,180910258,Recovered Vehicle
1,180926512,Larceny Theft
1,180936630,Burglary
1,186283007,Lost Property
1,180980104,Non-Criminal
2,180919460,Missing Person
1,180914357,Forgery And Counterfeiting
5,180918832,Burglary
1,186293385,Lost Property
1,180929174,Recovered Vehicle
2,180964120,Robbery
1,180965134,Non-Criminal
1,180956973,Motor Vehicle Theft
1,180939076,Suspicious Occ
1,186298379,Larceny Theft
1,180906893,Larceny Theft
1,180956337,Larceny Theft
1,180915076,Other Miscellaneous
1,180978171,Missing Person
1,186285809,Larceny Theft
1,180928405,Larceny Theft
1,186296862,Larceny Theft
1,180956440,Non-Criminal
1,180695115,Warrant
2,186293125,Larceny Theft
1,186288831,Larceny Theft
1,180906564,Civil Sidewalks
1,180938200,Larceny Theft
1,180919012,Weapons Offense
1,180863083,Drug Offense
1,180967754,Larceny Theft
1,180974113,Larceny Theft
1,180959557,Disorderly Conduct
1,180965883,Larceny Theft
1,190003592,Burglary
1,180925144,Stolen Property
1,180946758,Malicious Mischief
1,180954660,Other
1,186290193,Larceny Theft
1,180940409,Other Miscellaneous
1,180892850,Miscellaneous Investigation
1,180942790,Other
1,180944235,Larceny Theft
1,180940885,Malicious Mischief
1,186300253,Lost Property
1,180976874,Suspicious Occ
1,180983261,Malicious Mischief
1,180035515,Burglary
1,196021091,Larceny Theft
3,180961609,Robbery
3,186278387,Larceny Theft
1,180943259,Recovered Vehicle
1,180963746,Non-Criminal
1,180930416,Larceny Theft
1,180941849,Other Miscellaneous
1,180918371,Warrant
1,180921960,Recovered Vehicle
1,186286164,Larceny Theft
1,180972236,Larceny Theft
2,180963683,Forgery And Counterfeiting
1,180926120,Larceny Theft
1,180966778,Larceny Theft
1,186294913,Larceny Theft
1,180925398,Larceny Theft
1,186287156,Lost Property
1,186301427,Lost Property
1,180930626,Recovered Vehicle
1,180930284,Non-Criminal
1,180972769,Other Offenses
1,186281017,Larceny Theft
1,180939292,Other Offenses
1,180972979,Malicious Mischief
1,180923085,Non-Criminal
1,180922532,Burglary
1,180938357,Larceny Theft
1,180857008,Other Offenses
1,180960952,Non-Criminal
1,180911999,Assault
1,180972082,Non-Criminal
1,180981259,Robbery
1,196000904,Larceny Theft
2,180972220,Missing Person
1,180924629,Malicious Mischief
1,180927849,Disorderly Conduct
1,180929384,Non-Criminal
2,180929873,Larceny Theft
1,180942320,Larceny Theft
1,186291276,Lost Property
1,180924271,Larceny Theft
1,180966546,Other Miscellaneous
1,180949514,Other Miscellaneous
1,180913729,Larceny Theft
1,180926960,Larceny Theft
1,180934690,Warrant
1,180941065,Other Miscellaneous
3,180950486,Burglary
1,180958725,Larceny Theft
1,180960827,Suspicious Occ
1,180968166,Larceny Theft
1,186299612,Larceny Theft
1,190006762,Larceny Theft
1,186291088,Larceny Theft
1,180920633,Larceny Theft
1,180967378,Non-Criminal
1,180975127,Robbery
1,180949887,Offences Against The Family And Children
1,180965203,Drug Offense
1,186292581,Larceny Theft
1,196000368,Larceny Theft
1,186297989,Larceny Theft
1,196006861,Larceny Theft
1,180959416,Sex Offense
1,180915399,Assault
1,180975252,Other Miscellaneous
2,180975650,Lost Property
1,180924293,Suspicious Occ
1,180932860,Weapons Offense
1,180973002,Motor Vehicle Theft
1,180918531,Suspicious Occ
1,180931420,Larceny Theft
1,180966013,Assault
1,180947916,Recovered Vehicle
1,186294377,Larceny Theft
1,180984344,Other Miscellaneous
2,180949730,Missing Person
1,186299587,Larceny Theft
2,180910593,Warrant
1,180923693,Larceny Theft
1,180970296,Traffic Violation Arrest
1,180935864,Other Miscellaneous
1,180956042,Warrant
1,180929657,Larceny Theft
1,180967691,Fraud
1,180952971,Other
1,180927479,Civil Sidewalks
1,186300736,Larceny Theft
1,180919880,Motor Vehicle Theft
1,186301728,Larceny Theft
1,180950878,Non-Criminal
1,196010674,Larceny Theft
1,180953101,Non-Criminal
1,180957498,Robbery
1,180984924,Fraud
1,180929992,Motor Vehicle Theft
2,180973591,Missing Person
1,180979759,Recovered Vehicle
1,180918547,Larceny Theft
1,180936298,Offences Against The Family And Children
2,180933432,Weapons Carrying Etc
2,180962936,Other Miscellaneous
1,180969261,Drug Offense
1,186281324,Larceny Theft
2,180930660,Larceny Theft
1,180949865,Non-Criminal
1,180945330,Suspicious Occ
1,180977656,Larceny Theft
1,180936458,Larceny Theft
1,180962033,Offences Against The Family And Children
1,180906207,Non-Criminal
1,180560267,Recovered Vehicle
1,180939305,Non-Criminal
1,186289782,Larceny Theft
1,180966693,Other Miscellaneous
1,161008018,Warrant
1,180940380,Warrant
1,180961320,Other Miscellaneous
1,180938705,Other Miscellaneous
1,180921045,Other Miscellaneous
1,180946770,Recovered Vehicle
1,186295002,Larceny Theft
1,186290416,Malicious Mischief
1,180966518,Larceny Theft
1,190001988,Missing Person
1,180937462,Larceny Theft
1,180971608,Larceny Theft
1,180915929,Larceny Theft
1,180981550,Other Miscellaneous
1,180933501,Warrant
1,180950000,Prostitution
1,180979000,Motor Vehicle Theft
1,190018698,Motor Vehicle Theft
1,186291721,Larceny Theft
1,189005880,Larceny Theft
2,180956779,Suspicious Occ
1,186287479,Larceny Theft
1,180927877,Other Miscellaneous
1,180937694,Robbery
1,180955840,Stolen Property
1,180216103,Warrant
1,180956810,Disorderly Conduct
1,180977509,Assault
1,180924475,Suspicious Occ
1,186279915,Larceny Theft
1,180945170,Other Offenses
1,186284099,Malicious Mischief
1,180950395,Motor Vehicle Theft
1,180957755,Larceny Theft
1,180945813,Offences Against The Family And Children
1,180951832,Stolen Property
1,180923427,Other Miscellaneous
1,180937412,Traffic Violation Arrest
1,180965372,Warrant
1,180940299,Suspicious Occ
1,186299725,Larceny Theft
1,186287316,Larceny Theft
1,180939684,Robbery
4,180913434,Burglary
1,180972004,Larceny Theft
2,186301756,Lost Property
1,180984350,Larceny Theft
1,180940910,Offences Against The Family And Children
1,186287413,Larceny Theft
2,180952733,Larceny Theft
1,180953305,Larceny Theft
1,180913161,Fraud
1,180944837,Warrant
1,186285730,Larceny Theft
1,180959290,Larceny Theft
1,180970989,Traffic Violation Arrest
1,180972026,Non-Criminal
1,180941190,Recovered Vehicle
1,186300720,Larceny Theft
1,186297917,Fraud
1,180921669,Larceny Theft
2,186297854,Larceny Theft
1,981171996,Miscellaneous Investigation
1,180911858,Traffic Collision
1,186282112,Lost Property
1,180626897,Other Miscellaneous
1,180913995,Burglary
1,180923574,Traffic Violation Arrest
1,186292359,Lost Property
1,180985609,Robbery
1,186284908,Larceny Theft
1,180951337,Disorderly Conduct
3,180968263,Burglary
1,180973557,Fraud
1,180965479,Robbery
1,190006734,Larceny Theft
2,186289271,Larceny Theft
1,186302657,Larceny Theft
1,180907493,Other Miscellaneous
1,196004445,Larceny Theft
1,180908247,Weapons Offense
2,186293937,Larceny Theft
1,180617454,Larceny Theft
1,180956531,Burglary
1,180967180,Fraud
1,186297581,Larceny Theft
1,180937359,Other Miscellaneous
1,180952692,Larceny Theft
1,180932531,Burglary
1,180973438,Non-Criminal
1,180957733,Larceny Theft
1,180983562,Other Miscellaneous
2,180917066,Other
2,180977559,Robbery
1,180947922,Assault
1,180864865,Warrant
1,180948845,Traffic Collision
3,186298476,Larceny Theft
1,180919636,Weapons Offense
1,180906310,Suspicious Occ
1,180908742,Lost Property
1,186278503,Larceny Theft
1,180975387,Recovered Vehicle
1,180977753,Disorderly Conduct
1,186294167,Lost Property
1,180917389,Other Miscellaneous
1,180910286,Non-Criminal
1,190023750,Fraud
1,180971090,Stolen Property
1,190038709,Larceny Theft
1,186281590,Larceny Theft
1,186293567,Larceny Theft
1,180906207,Other Miscellaneous
1,186288778,Larceny Theft
2,186297412,Larceny Theft
1,180915208,Disorderly Conduct
1,180922861,Larceny Theft
1,180968815,Warrant
1,186278876,Lost Property
1,196001877,Larceny Theft
1,180936107,Family Offense
1,180930030,Traffic Violation Arrest
1,180950248,Robbery
1,180981516,Suspicious Occ
2,180934509,Warrant
1,180962594,Other Offenses
1,180934220,Larceny Theft
1,180936812,Larceny Theft
1,180921017,Lost Property
1,180944702,Motor Vehicle Theft
1,180929958,Larceny Theft
1,196000299,Lost Property
1,180937860,Other Offenses
1,180939753,Burglary
1,180918315,Disorderly Conduct
2,180946742,Warrant
2,186282764,Larceny Theft
1,186284469,Larceny Theft
1,180961386,Larceny Theft
1,180981726,Warrant
1,180977850,Robbery
1,180965457,Malicious Mischief
2,180910963,Larceny Theft
2,190048786,Fraud
1,180847178,Case Closure
1,190012048,Larceny Theft
1,180971761,Fraud
2,180948362,Larceny Theft
1,180953032,Other Miscellaneous
1,186284823,Larceny Theft
1,180962823,Non-Criminal
1,180915361,Non-Criminal
1,180925592,Larceny Theft
1,180951785,Non-Criminal
1,180975252,Non-Criminal
1,180963699,Larceny Theft
1,186289469,Larceny Theft
1,180919454,Warrant
1,180923427,Non-Criminal
1,180916416,Burglary
1,150159436,Missing Person
1,180945067,Larceny Theft
1,180984996,Malicious Mischief
1,180906774,Other Miscellaneous
1,180905215,Stolen Property
2,180924908,Assault
1,186283041,Larceny Theft
1,180959717,Assault
1,180916723,Larceny Theft
1,186293852,Malicious Mischief
1,180916381,Other Miscellaneous
2,180913042,Missing Person
4,180963724,Other Miscellaneous
1,180985251,Larceny Theft
1,180939719,Forgery And Counterfeiting
1,180951810,Larceny Theft
2,180929271,Other Miscellaneous
2,180945835,Assault
2,180906257,Malicious Mischief
1,180915844,Larceny Theft
1,180917486,Recovered Vehicle
1,186293818,Larceny Theft
1,180936624,Malicious Mischief
1,186287554,Larceny Theft
1,180964001,Non-Criminal
1,180983954,Motor Vehicle Theft
1,180936759,Non-Criminal
1,180951161,Recovered Vehicle
1,180956365,Traffic Violation Arrest
1,186289679,Larceny Theft
1,180944843,Non-Criminal
1,180949815,Robbery
1,180961029,Offences Against The Family And Children
1,180872993,Recovered Vehicle
1,180938551,Larceny Theft
1,186301922,Malicious Mischief
1,180956484,Motor Vehicle Theft
1,180980922,Other Miscellaneous
1,186296232,Malicious Mischief
1,180937729,Prostitution
1,180976385,Other Miscellaneous
1,180944893,Non-Criminal
1,186283427,Larceny Theft
2,186298147,Larceny Theft
1,180985176,Weapons Offense
1,180954717,Traffic Violation Arrest
1,180965106,Larceny Theft
1,180970581,Robbery
1,190035103,Larceny Theft
1,180974981,Motor Vehicle Theft
1,180928875,Other Miscellaneous
1,186292440,Malicious Mischief
1,180982291,Other Miscellaneous
1,180964863,Larceny Theft
1,186281998,Larceny Theft
1,186296301,Lost Property
1,180979408,Larceny Theft
1,196002900,Larceny Theft
1,186288740,Larceny Theft
1,186283273,Larceny Theft
1,180947659,Lost Property
1,180893886,Traffic Collision
2,180932434,Larceny Theft
1,186280542,Non-Criminal
1,186300811,Lost Property
1,186300930,Larceny Theft
1,180936583,Malicious Mischief
1,180983829,Other Miscellaneous
1,180929522,Warrant
1,190002845,Other Offenses
1,196008378,Lost Property
1,180973444,Other
1,186294587,Larceny Theft
1,180947762,Burglary
2,180952153,Offences Against The Family And Children
1,180962889,Malicious Mischief
1,180972123,Larceny Theft
1,180508198,Burglary
1,180982611,Warrant
1,186295228,Larceny Theft
1,190017139,Larceny Theft
1,180919642,Assault
1,180935278,Other Miscellaneous
1,180929447,Other Miscellaneous
1,196001736,Larceny Theft
1,186284174,Larceny Theft
1,186283637,Larceny Theft
1,190000833,Fraud
1,180938937,Other Miscellaneous
1,180904580,Burglary
1,180916397,Other Miscellaneous
1,180944116,Larceny Theft
1,180945095,Recovered Vehicle
1,180980160,Other Miscellaneous
1,180944019,Larceny Theft
1,186289005,Lost Property
2,180959159,Other Miscellaneous
1,180843897,Recovered Vehicle
1,180945708,Larceny Theft
1,186295165,Larceny Theft
1,180980615,Larceny Theft
1,180964534,Warrant
2,186301580,Larceny Theft
1,180973438,Other Miscellaneous
1,180971078,Motor Vehicle Theft
1,180896200,Warrant
1,180925241,Larceny Theft
1,186285194,Larceny Theft
2,186286205,Lost Property
1,180911648,Larceny Theft
1,180960899,Robbery
1,180971614,Larceny Theft
1,186279498,Larceny Theft
1,186283386,Larceny Theft
1,180937252,Assault
1,180956161,Motor Vehicle Theft
1,180925100,Arson
1,186300924,Larceny Theft
1,186293307,Larceny Theft
1,180911397,Motor Vehicle Theft
2,180940960,Drug Offense
1,186300554,Larceny Theft
1,186287667,Larceny Theft
1,180918365,Burglary
1,180958195,Fraud
1,186280398,Lost Property
2,180979696,Other Miscellaneous
1,186290068,Malicious Mischief
1,180931210,Other Miscellaneous
2,186295814,Larceny Theft
1,180979470,Fraud
1,180950533,Burglary
1,190005918,Motor Vehicle Theft
1,186292202,Larceny Theft
1,180964885,Motor Vehicle Theft
1,186294145,Larceny Theft
1,180921073,Civil Sidewalks
1,180944166,Other Miscellaneous
1,180935905,Larceny Theft
1,180944279,Other
1,180910076,Assault
1,186286744,Malicious Mischief
1,180951876,Recovered Vehicle
1,180036058,Warrant
1,180931367,Larceny Theft
1,180956309,Other Miscellaneous
1,180919539,Burglary
1,180933783,Malicious Mischief
1,180937666,Other Miscellaneous
1,180882328,Disorderly Conduct
2,180915236,Malicious Mischief
1,186288477,Larceny Theft
1,180953606,Warrant
1,196000556,Larceny Theft
1,180907744,Larceny Theft
2,180963962,Assault
1,180959080,Larceny Theft
1,180911290,Drug Offense
1,180926813,Non-Criminal
1,180937412,Warrant
1,180927178,Recovered Vehicle
1,180965372,Traffic Violation Arrest
1,180942825,Assault
1,180962431,Stolen Property
2,186291919,Lost Property
1,180928819,Warrant
1,180929061,Recovered Vehicle
1,186293222,Larceny Theft
1,186290347,Larceny Theft
1,180970387,Other Miscellaneous
1,180984548,Larceny Theft
1,196003180,Malicious Mischief
1,180954676,Larceny Theft
1,180967607,Larceny Theft
2,180968398,Missing Person
1,180935290,Burglary
1,186290717,Larceny Theft
1,180931765,Traffic Violation Arrest
1,190023697,Malicious Mischief
1,186282645,Lost Property
1,186291981,Larceny Theft
1,180928875,Malicious Mischief
1,180913804,Assault
1,180977430,Non-Criminal
1,186297315,Larceny Theft
1,180952818,Assault
1,180985530,Larceny Theft
1,180908269,Larceny Theft
1,180947609,Larceny Theft
1,186296765,Larceny Theft
1,180950345,Robbery
1,180921885,Robbery
1,186284889,Larceny Theft
1,180923217,Burglary
1,180933517,Non-Criminal
1,180940603,Other Miscellaneous
1,180889590,Recovered Vehicle
1,180926578,Non-Criminal
1,180957664,Burglary
2,180967221,Robbery
1,180978955,Larceny Theft
1,180922576,Larceny Theft
1,180937519,Drug Offense
1,180928251,Burglary
1,180938830,Motor Vehicle Theft
1,180911654,Fraud
1,180906774,Malicious Mischief
1,180976921,Larceny Theft
1,180967497,Larceny Theft
3,180955599,Other Miscellaneous
1,186284447,Larceny Theft
1,186298266,Larceny Theft
1,180956901,Assault
1,180964261,Burglary
1,180916905,Non-Criminal
1,190020643,Case Closure
1,180911927,Burglary
1,180914727,Other Miscellaneous
2,186285683,Larceny Theft
1,180626897,Assault
2,180947803,Larceny Theft
1,180982990,Larceny Theft
1,186284550,Larceny Theft
1,180841120,Fraud
5,180958418,Larceny Theft
1,180956553,Miscellaneous Investigation
5,180911977,Assault
1,180919034,Larceny Theft
1,180939747,Larceny Theft
1,186299377,Lost Property
1,180908645,Robbery
1,180441269,Recovered Vehicle
1,180952385,Vehicle Misplaced
1,180935682,Other
1,190020609,Sex Offense
1,180966728,Larceny Theft
1,180950094,Disorderly Conduct
1,180960930,Robbery
1,180922582,Assault
2,180801390,Sex Offense
1,180790771,Embezzlement
1,186292638,Larceny Theft
1,196020093,Malicious Mischief
1,180964647,Non-Criminal
1,180973905,Warrant
1,186298175,Lost Property
1,180955088,Suspicious Occ
1,180927576,Burglary
2,180963702,Disorderly Conduct
1,180976084,Warrant
1,180913343,Larceny Theft
1,180985364,Weapons Carrying Etc
1,180958054,Fraud
1,180975973,Recovered Vehicle
1,180946491,Weapons Offense
1,180972004,Weapons Carrying Etc
1,180973240,Missing Person
1,186293802,Larceny Theft
1,196004025,Larceny Theft
1,180546825,Burglary
1,190054238,Assault
1,180915913,Stolen Property
1,180980245,Malicious Mischief
1,196000089,Larceny Theft
1,180928552,Courtesy Report
1,186287930,Larceny Theft
1,180914119,Assault
1,180980972,Malicious Mischief
1,180932296,Warrant
1,180920865,Miscellaneous Investigation
1,180961615,Larceny Theft
1,180916256,Non-Criminal
1,180926891,Burglary
1,180945186,Other Miscellaneous
1,186285401,Larceny Theft
1,180904386,Larceny Theft
2,180908071,Missing Person
2,186287128,Larceny Theft
1,180580663,Assault
1,186298761,Larceny Theft
1,186286114,Lost Property
1,186296721,Larceny Theft
1,190069920,Robbery
1,180957589,Motor Vehicle Theft
1,180921631,Suspicious Occ
1,190001320,Motor Vehicle Theft
1,180925893,Burglary
1,180961938,Motor Vehicle Theft
1,186281885,Larceny Theft
1,180909405,Traffic Violation Arrest
1,196000192,Larceny Theft
1,180914761,Fraud
1,180960720,Lost Property
1,180983619,Assault
1,180985342,Larceny Theft
1,180982702,Non-Criminal
1,186290187,Larceny Theft
1,180947881,Assault
1,186283819,Larceny Theft
1,180955458,Larceny Theft
1,186289390,Larceny Theft
1,180909637,Larceny Theft
1,180962431,Warrant
1,180953195,Recovered Vehicle
1,180957153,Robbery
1,180958565,Stolen Property
1,186290767,Larceny Theft
1,180927112,Missing Person
1,180959143,Suspicious Occ
1,180922037,Traffic Violation Arrest
1,180958703,Robbery
1,180907603,Offences Against The Family And Children
1,180951014,Larceny Theft
1,180917367,Warrant
